Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
   Iddrisu Baba,12,gh GHA,CM,27-133,14,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,3,0,0,0,38,2022-2023
Dani Rodríguez,14,es ESP,CM,34-363,90,0,2,0,0,1,0,0,0,41,2,1,0,0.4,0.4,1.2,3,3,28,33,84.8,5,22,3,2,2,38,2022-2023
Jaume Costa,18,es ESP,LB,35-078,90,0,0,0,0,0,0,0,0,48,1,0,1,0.0,0.0,0.1,1,0,22,38,57.9,2,21,2,1,1,38,2022-2023
Copete,6,es ESP,CB,23-237,90,1,0,0,0,1,1,0,0,47,1,1,2,0.1,0.1,0.0,1,0,25,33,75.8,0,24,3,2,2,38,2022-2023
Antonio Raillo,21,es ESP,CB,31-239,90,0,0,0,0,0,0,0,0,47,1,1,0,0.0,0.0,0.1,1,0,34,36,94.4,1,22,0,0,0,38,2022-2023
Martin Valjent,24,sk SVK,CB,27-175,90,0,0,0,0,0,0,0,0,42,0,0,1,0.0,0.0,0.0,1,1,26,35,74.3,3,19,3,0,0,38,2022-2023
Pablo Maffeo,15,es ESP,RB,25-327,85,0,0,0,0,1,0,0,0,36,7,1,0,0.1,0.1,0.0,0,0,16,23,69.6,2,17,1,0,0,38,2022-2023
   Giovanni González,20,uy URU,RB,28-257,5,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,1,1,4,4,100.0,0,2,0,0,0,38,2022-2023
Leonardo Román,31,es ESP,GK,22-333,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,29,42,69.0,0,21,0,0,0,38,2022-2023
Cyle Larin,25,ca CAN,FW,28-048,90,0,0,0,0,4,0,0,0,17,0,0,1,0.4,0.4,0.0,1,0,6,8,75.0,1,13,0,1,1,38,2022-2023
Darwin Machís,22,ve VEN,LW,30-117,71,0,0,0,0,2,0,0,0,40,0,0,0,0.0,0.0,0.2,5,0,19,29,65.5,2,35,5,5,0,38,2022-2023
   Kenedy,19,br BRA,LB,27-116,19,0,0,0,0,0,0,0,0,20,0,0,2,0.0,0.0,0.2,1,0,13,17,76.5,1,11,0,0,0,38,2022-2023
Gonzalo Plata,11,ec ECU,RW,22-215,90,0,0,0,0,2,0,0,0,56,2,0,1,0.1,0.1,0.1,6,0,26,37,70.3,6,32,7,14,8,38,2022-2023
Álvaro Aguado,6,es ESP,LM,27-034,90,0,0,0,0,3,0,1,0,92,1,1,0,0.1,0.1,0.1,4,0,72,84,85.7,11,62,3,2,0,38,2022-2023
Roque Mesa,17,es ESP,CM,33-362,90,0,0,0,0,1,0,0,0,102,0,0,0,0.0,0.0,0.0,2,0,78,98,79.6,3,78,1,2,1,38,2022-2023
Kike Pérez,4,es ESP,RM,26-110,61,0,0,0,0,0,0,0,0,39,1,0,0,0.0,0.0,0.0,2,0,29,37,78.4,4,29,2,2,1,38,2022-2023
   Lucas Oliveira Rosa,39,br BRA,RM,23-062,29,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,2,0,17,23,73.9,1,11,1,1,0,38,2022-2023
Lucas Olaza,12,uy URU,LB,28-318,70,0,0,0,0,0,0,0,0,56,0,1,0,0.0,0.0,0.0,1,0,44,50,88.0,9,20,0,0,0,38,2022-2023
   Sergio Escudero,18,es ESP,LW,33-275,20,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,1,0,12,17,70.6,1,7,0,0,0,38,2022-2023
Jawad El Yamiq,15,ma MAR,CB,31-095,90,0,0,0,0,2,0,0,0,119,1,0,0,0.1,0.1,0.1,2,0,94,109,86.2,13,73,2,0,0,38,2022-2023
Javi Sánchez,5,es ESP,CB,26-082,16,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,1,5,0,0,0,38,2022-2023
   David Torres,32,es ESP,CB,20-091,74,0,0,0,0,0,0,0,0,84,0,0,0,0.0,0.0,0.0,2,0,71,83,85.5,3,55,0,0,0,38,2022-2023
Luis Pérez,2,es ESP,RB,28-120,61,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,1,0,22,30,73.3,3,15,1,0,0,38,2022-2023
   Sergio León,7,es ESP,RB,34-149,29,0,0,0,0,1,0,0,0,8,0,0,0,0.1,0.1,0.1,0,0,1,2,50.0,0,5,1,1,0,38,2022-2023
Jordi Masip,1,es ESP,GK,34-152,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,18,21,85.7,0,12,0,0,0,38,2022-2023
Cyle Larin,25,ca CAN,FW,28-048,90,0,0,0,0,4,0,0,0,17,0,0,1,0.4,0.4,0.0,1,0,6,8,75.0,1,13,0,1,1,38,2022-2023
Darwin Machís,22,ve VEN,LW,30-117,71,0,0,0,0,2,0,0,0,40,0,0,0,0.0,0.0,0.2,5,0,19,29,65.5,2,35,5,5,0,38,2022-2023
   Kenedy,19,br BRA,LB,27-116,19,0,0,0,0,0,0,0,0,20,0,0,2,0.0,0.0,0.2,1,0,13,17,76.5,1,11,0,0,0,38,2022-2023
Gonzalo Plata,11,ec ECU,RW,22-215,90,0,0,0,0,2,0,0,0,56,2,0,1,0.1,0.1,0.1,6,0,26,37,70.3,6,32,7,14,8,38,2022-2023
Álvaro Aguado,6,es ESP,LM,27-034,90,0,0,0,0,3,0,1,0,92,1,1,0,0.1,0.1,0.1,4,0,72,84,85.7,11,62,3,2,0,38,2022-2023
Roque Mesa,17,es ESP,CM,33-362,90,0,0,0,0,1,0,0,0,102,0,0,0,0.0,0.0,0.0,2,0,78,98,79.6,3,78,1,2,1,38,2022-2023
Kike Pérez,4,es ESP,RM,26-110,61,0,0,0,0,0,0,0,0,39,1,0,0,0.0,0.0,0.0,2,0,29,37,78.4,4,29,2,2,1,38,2022-2023
   Lucas Oliveira Rosa,39,br BRA,RM,23-062,29,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,2,0,17,23,73.9,1,11,1,1,0,38,2022-2023
Lucas Olaza,12,uy URU,LB,28-318,70,0,0,0,0,0,0,0,0,56,0,1,0,0.0,0.0,0.0,1,0,44,50,88.0,9,20,0,0,0,38,2022-2023
   Sergio Escudero,18,es ESP,LW,33-275,20,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,1,0,12,17,70.6,1,7,0,0,0,38,2022-2023
Jawad El Yamiq,15,ma MAR,CB,31-095,90,0,0,0,0,2,0,0,0,119,1,0,0,0.1,0.1,0.1,2,0,94,109,86.2,13,73,2,0,0,38,2022-2023
Javi Sánchez,5,es ESP,CB,26-082,16,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,1,5,0,0,0,38,2022-2023
   David Torres,32,es ESP,CB,20-091,74,0,0,0,0,0,0,0,0,84,0,0,0,0.0,0.0,0.0,2,0,71,83,85.5,3,55,0,0,0,38,2022-2023
Luis Pérez,2,es ESP,RB,28-120,61,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,1,0,22,30,73.3,3,15,1,0,0,38,2022-2023
   Sergio León,7,es ESP,RB,34-149,29,0,0,0,0,1,0,0,0,8,0,0,0,0.1,0.1,0.1,0,0,1,2,50.0,0,5,1,1,0,38,2022-2023
Jordi Masip,1,es ESP,GK,34-152,90,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,18,21,85.7,0,12,0,0,0,38,2022-2023
Borja Iglesias,9,es ESP,FW,30-138,90,0,0,0,0,2,0,1,0,38,0,0,1,0.1,0.1,0.0,0,0,26,29,89.7,2,23,0,1,1,38,2022-2023
Ayoze Pérez,21,es ESP,LW,29-310,73,1,0,0,0,3,2,0,0,46,1,1,2,0.4,0.4,0.0,0,0,20,30,66.7,1,27,3,5,3,38,2022-2023
   Juanmi,7,es ESP,LW,30-015,17,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,9,0,0,0,38,2022-2023
Sergio Canales,10,es ESP,"RW,DM",32-108,90,0,0,0,0,0,0,0,0,83,1,2,1,0.0,0.0,0.1,4,0,64,79,81.0,8,57,4,1,1,38,2022-2023
Joaquín,17,es ESP,AM,41-318,59,0,0,0,0,0,0,0,0,37,0,0,1,0.0,0.0,0.0,0,0,25,32,78.1,3,18,2,8,6,38,2022-2023
   Rodri,28,es ESP,AM,23-019,31,0,0,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.1,1,0,14,15,93.3,0,14,0,0,0,38,2022-2023
William Carvalho,14,pt POR,DM,31-058,73,0,0,0,0,0,0,0,0,59,1,1,0,0.0,0.0,0.0,1,1,51,55,92.7,6,39,1,1,0,38,2022-2023
   Andrés Guardado,18,mx MEX,DM,36-249,17,0,0,0,0,1,0,1,0,30,1,0,0,0.1,0.1,0.0,1,0,22,26,84.6,5,25,1,1,1,38,2022-2023
Guido Rodríguez,5,ar ARG,"DM,CB",29-053,90,0,0,0,0,0,0,0,0,77,7,1,0,0.0,0.0,0.0,1,0,57,66,86.4,1,38,0,0,0,38,2022-2023
Juan Miranda,33,es ESP,LB,23-136,90,0,1,0,0,1,1,0,0,87,1,2,1,0.0,0.0,0.3,4,1,58,77,75.3,8,44,3,2,2,38,2022-2023
Édgar González,3,es ESP,CB,26-064,86,0,0,0,0,0,0,0,0,58,2,1,0,0.0,0.0,0.0,0,0,45,50,90.0,0,38,0,1,0,38,2022-2023
   Juan Cruz,29,es ESP,RW,23-040,4,0,0,0,0,0,0,1,0,7,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,38,2022-2023
Germán Pezzella,16,ar ARG,CB,31-342,90,0,0,0,0,1,0,0,0,51,0,0,1,0.1,0.1,0.0,2,0,38,44,86.4,3,32,1,0,0,38,2022-2023
Youssouf Sabaly,23,sn SEN,RB,30-091,45,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.0,0,0,25,28,89.3,1,20,2,1,0,38,2022-2023
   Aitor Ruibal,24,es ESP,RB,27-074,45,0,0,0,0,0,0,0,0,32,2,0,1,0.0,0.0,0.0,0,0,21,26,80.8,3,17,1,1,1,38,2022-2023
Claudio Bravo,1,cl CHI,GK,40-052,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,27,40,67.5,0,26,0,0,0,38,2022-2023
Borja Iglesias,9,es ESP,FW,30-138,90,0,0,0,0,2,0,1,0,38,0,0,1,0.1,0.1,0.0,0,0,26,29,89.7,2,23,0,1,1,38,2022-2023
Ayoze Pérez,21,es ESP,LW,29-310,73,1,0,0,0,3,2,0,0,46,1,1,2,0.4,0.4,0.0,0,0,20,30,66.7,1,27,3,5,3,38,2022-2023
   Juanmi,7,es ESP,LW,30-015,17,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,9,0,0,0,38,2022-2023
Sergio Canales,10,es ESP,"RW,DM",32-108,90,0,0,0,0,0,0,0,0,83,1,2,1,0.0,0.0,0.1,4,0,64,79,81.0,8,57,4,1,1,38,2022-2023
Joaquín,17,es ESP,AM,41-318,59,0,0,0,0,0,0,0,0,37,0,0,1,0.0,0.0,0.0,0,0,25,32,78.1,3,18,2,8,6,38,2022-2023
   Rodri,28,es ESP,AM,23-019,31,0,0,0,0,0,0,0,0,17,0,1,0,0.0,0.0,0.1,1,0,14,15,93.3,0,14,0,0,0,38,2022-2023
William Carvalho,14,pt POR,DM,31-058,73,0,0,0,0,0,0,0,0,59,1,1,0,0.0,0.0,0.0,1,1,51,55,92.7,6,39,1,1,0,38,2022-2023
   Andrés Guardado,18,mx MEX,DM,36-249,17,0,0,0,0,1,0,1,0,30,1,0,0,0.1,0.1,0.0,1,0,22,26,84.6,5,25,1,1,1,38,2022-2023
Guido Rodríguez,5,ar ARG,"DM,CB",29-053,90,0,0,0,0,0,0,0,0,77,7,1,0,0.0,0.0,0.0,1,0,57,66,86.4,1,38,0,0,0,38,2022-2023
Juan Miranda,33,es ESP,LB,23-136,90,0,1,0,0,1,1,0,0,87,1,2,1,0.0,0.0,0.3,4,1,58,77,75.3,8,44,3,2,2,38,2022-2023
Édgar González,3,es ESP,CB,26-064,86,0,0,0,0,0,0,0,0,58,2,1,0,0.0,0.0,0.0,0,0,45,50,90.0,0,38,0,1,0,38,2022-2023
   Juan Cruz,29,es ESP,RW,23-040,4,0,0,0,0,0,0,1,0,7,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,38,2022-2023
Germán Pezzella,16,ar ARG,CB,31-342,90,0,0,0,0,1,0,0,0,51,0,0,1,0.1,0.1,0.0,2,0,38,44,86.4,3,32,1,0,0,38,2022-2023
Youssouf Sabaly,23,sn SEN,RB,30-091,45,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.0,0,0,25,28,89.3,1,20,2,1,0,38,2022-2023
   Aitor Ruibal,24,es ESP,RB,27-074,45,0,0,0,0,0,0,0,0,32,2,0,1,0.0,0.0,0.0,0,0,21,26,80.8,3,17,1,1,1,38,2022-2023
Claudio Bravo,1,cl CHI,GK,40-052,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,27,40,67.5,0,26,0,0,0,38,2022-2023
Lucas Boyé,9,ar ARG,FW,27-096,90,1,0,0,0,3,2,0,0,31,0,0,1,0.5,0.5,0.1,2,0,15,22,68.2,3,23,2,4,3,38,2022-2023
Randy Ntekja,18,fr FRA,LM,25-180,83,0,0,0,0,2,1,0,0,35,2,0,2,0.1,0.1,0.7,3,0,18,24,75.0,1,19,2,2,1,38,2022-2023
   Pere Milla,10,es ESP,"LM,FW",30-254,7,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.0,0,0,1,3,33.3,0,3,0,0,0,38,2022-2023
Gerard Gumbau,20,es ESP,CM,28-168,90,0,1,0,0,1,0,1,0,72,0,0,1,0.0,0.0,0.5,7,1,58,69,84.1,11,54,2,0,0,38,2022-2023
Fidel,16,es ESP,CM,33-220,83,0,0,0,0,1,0,0,0,57,1,0,0,0.1,0.1,0.0,2,0,34,52,65.4,6,40,2,4,1,38,2022-2023
   Álex Collado,15,es ESP,MF,24-043,7,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,38,2022-2023
Tete Morente,11,es ESP,RM,26-182,90,0,0,0,0,2,1,1,0,33,2,1,0,0.8,0.8,0.0,0,0,18,25,72.0,2,20,3,1,1,38,2022-2023
John Donald,26,es ESP,"DM,CB,CM",22-278,90,0,0,0,0,0,0,1,0,50,2,1,1,0.0,0.0,0.0,0,0,26,36,72.2,1,30,0,3,2,38,2022-2023
Lautaro Blanco,2,ar ARG,LB,24-105,90,0,0,0,0,0,0,0,0,57,2,0,0,0.0,0.0,0.0,3,0,30,52,57.7,4,33,7,1,1,38,2022-2023
Enzo Roco,3,cl CHI,CB,30-292,70,0,0,0,0,0,0,0,0,69,2,1,1,0.0,0.0,0.0,1,0,57,63,90.5,8,43,1,0,0,38,2022-2023
   Gonzalo Verdú,5,es ESP,CB,34-226,20,0,0,0,0,1,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,14,15,93.3,4,11,0,0,0,38,2022-2023
Lisandro Magallán,7,ar ARG,CB,29-250,86,0,0,0,0,1,1,0,0,79,1,1,1,0.0,0.0,0.0,1,0,63,71,88.7,4,49,1,0,0,38,2022-2023
   Pape Cheikh Diop,12,sn SEN,CM,25-300,4,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,4,0,0,0,38,2022-2023
Josan,17,es ESP,RB,33-183,90,0,0,0,0,0,0,0,0,64,3,0,0,0.0,0.0,0.0,1,1,44,58,75.9,5,40,4,2,1,38,2022-2023
Édgar Badía,13,es ESP,GK,31-112,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,29,34,85.3,0,16,0,0,0,38,2022-2023
Lucas Boyé,9,ar ARG,FW,27-096,90,1,0,0,0,3,2,0,0,31,0,0,1,0.5,0.5,0.1,2,0,15,22,68.2,3,23,2,4,3,38,2022-2023
Randy Ntekja,18,fr FRA,LM,25-180,83,0,0,0,0,2,1,0,0,35,2,0,2,0.1,0.1,0.7,3,0,18,24,75.0,1,19,2,2,1,38,2022-2023
   Pere Milla,10,es ESP,"LM,FW",30-254,7,0,0,0,0,1,0,0,0,4,0,0,0,0.1,0.1,0.0,0,0,1,3,33.3,0,3,0,0,0,38,2022-2023
Gerard Gumbau,20,es ESP,CM,28-168,90,0,1,0,0,1,0,1,0,72,0,0,1,0.0,0.0,0.5,7,1,58,69,84.1,11,54,2,0,0,38,2022-2023
Fidel,16,es ESP,CM,33-220,83,0,0,0,0,1,0,0,0,57,1,0,0,0.1,0.1,0.0,2,0,34,52,65.4,6,40,2,4,1,38,2022-2023
   Álex Collado,15,es ESP,MF,24-043,7,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,38,2022-2023
Tete Morente,11,es ESP,RM,26-182,90,0,0,0,0,2,1,1,0,33,2,1,0,0.8,0.8,0.0,0,0,18,25,72.0,2,20,3,1,1,38,2022-2023
John Donald,26,es ESP,"DM,CB,CM",22-278,90,0,0,0,0,0,0,1,0,50,2,1,1,0.0,0.0,0.0,0,0,26,36,72.2,1,30,0,3,2,38,2022-2023
Lautaro Blanco,2,ar ARG,LB,24-105,90,0,0,0,0,0,0,0,0,57,2,0,0,0.0,0.0,0.0,3,0,30,52,57.7,4,33,7,1,1,38,2022-2023
Enzo Roco,3,cl CHI,CB,30-292,70,0,0,0,0,0,0,0,0,69,2,1,1,0.0,0.0,0.0,1,0,57,63,90.5,8,43,1,0,0,38,2022-2023
   Gonzalo Verdú,5,es ESP,CB,34-226,20,0,0,0,0,1,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,14,15,93.3,4,11,0,0,0,38,2022-2023
Lisandro Magallán,7,ar ARG,CB,29-250,86,0,0,0,0,1,1,0,0,79,1,1,1,0.0,0.0,0.0,1,0,63,71,88.7,4,49,1,0,0,38,2022-2023
   Pape Cheikh Diop,12,sn SEN,CM,25-300,4,0,0,0,0,0,0,1,0,6,0,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,4,0,0,0,38,2022-2023
Josan,17,es ESP,RB,33-183,90,0,0,0,0,0,0,0,0,64,3,0,0,0.0,0.0,0.0,1,1,44,58,75.9,5,40,4,2,1,38,2022-2023
Édgar Badía,13,es ESP,GK,31-112,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,29,34,85.3,0,16,0,0,0,38,2022-2023
Haris Seferović,22,ch SUI,FW,31-102,77,0,1,0,0,1,1,0,0,23,0,0,0,0.1,0.1,0.2,2,1,6,14,42.9,2,15,0,2,1,38,2022-2023
   Iago Aspas,10,es ESP,FW,35-307,13,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,1,0,0,0,38,2022-2023
Luca de la Torre,23,us USA,LW,25-012,69,0,0,0,0,2,1,0,0,26,1,1,1,0.0,0.0,0.1,3,0,15,18,83.3,1,12,1,0,0,38,2022-2023
   Renato Tapia,14,pe PER,LM,27-311,21,0,0,0,0,0,0,1,0,11,2,0,1,0.0,0.0,0.0,0,0,4,7,57.1,0,4,1,0,0,38,2022-2023
Carles Pérez,7,es ESP,RW,25-108,90,0,1,0,0,2,2,0,0,25,3,0,1,0.1,0.1,0.0,5,2,11,14,78.6,2,19,7,5,2,38,2022-2023
Óscar Rodríguez Arnaiz,5,es ESP,"LM,RM",24-341,90,0,0,0,0,2,0,0,0,46,1,1,1,0.2,0.2,0.0,2,0,27,38,71.1,2,19,1,3,2,38,2022-2023
Fran Beltrán,8,es ESP,CM,24-121,90,0,0,0,0,0,0,0,0,33,1,0,2,0.0,0.0,0.0,2,0,26,28,92.9,4,19,0,0,0,38,2022-2023
Gabriel Veiga,24,es ESP,RM,21-008,70,2,0,0,0,4,4,0,0,20,0,1,1,0.3,0.3,0.0,2,0,9,14,64.3,0,17,3,1,1,38,2022-2023
   Franco Cervi,11,ar ARG,LW,29-009,20,0,0,0,0,0,0,1,0,9,2,1,0,0.0,0.0,0.0,1,0,2,4,50.0,0,4,1,0,0,38,2022-2023
Javi Galán,17,es ESP,LB,28-197,90,0,0,0,0,0,0,0,0,54,3,2,1,0.0,0.0,0.1,2,0,29,40,72.5,1,22,1,4,3,38,2022-2023
Carlos Dominguez,26,es ESP,CB,22-113,90,0,0,0,0,1,1,0,0,33,1,0,1,0.0,0.0,0.0,0,0,17,22,77.3,1,13,0,1,1,38,2022-2023
Unai Núñez,4,es ESP,CB,26-125,90,0,0,0,0,0,0,0,0,26,1,0,0,0.0,0.0,0.0,0,0,15,18,83.3,0,10,0,0,0,38,2022-2023
Óscar Mingueza,3,es ESP,RB,24-022,66,0,0,0,0,0,0,0,0,36,0,1,1,0.0,0.0,0.0,1,0,19,32,59.4,0,18,1,2,2,38,2022-2023
   Kevin Vázquez,20,es ESP,RB,30-073,24,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,1,1,0,0,38,2022-2023
Iván Villar,13,es ESP,GK,25-330,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,1,0,10,25,40.0,0,8,0,0,0,38,2022-2023
Haris Seferović,22,ch SUI,FW,31-102,77,0,1,0,0,1,1,0,0,23,0,0,0,0.1,0.1,0.2,2,1,6,14,42.9,2,15,0,2,1,38,2022-2023
   Iago Aspas,10,es ESP,FW,35-307,13,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,1,0,0,0,38,2022-2023
Luca de la Torre,23,us USA,LW,25-012,69,0,0,0,0,2,1,0,0,26,1,1,1,0.0,0.0,0.1,3,0,15,18,83.3,1,12,1,0,0,38,2022-2023
   Renato Tapia,14,pe PER,LM,27-311,21,0,0,0,0,0,0,1,0,11,2,0,1,0.0,0.0,0.0,0,0,4,7,57.1,0,4,1,0,0,38,2022-2023
Carles Pérez,7,es ESP,RW,25-108,90,0,1,0,0,2,2,0,0,25,3,0,1,0.1,0.1,0.0,5,2,11,14,78.6,2,19,7,5,2,38,2022-2023
Óscar Rodríguez Arnaiz,5,es ESP,"LM,RM",24-341,90,0,0,0,0,2,0,0,0,46,1,1,1,0.2,0.2,0.0,2,0,27,38,71.1,2,19,1,3,2,38,2022-2023
Fran Beltrán,8,es ESP,CM,24-121,90,0,0,0,0,0,0,0,0,33,1,0,2,0.0,0.0,0.0,2,0,26,28,92.9,4,19,0,0,0,38,2022-2023
Gabriel Veiga,24,es ESP,RM,21-008,70,2,0,0,0,4,4,0,0,20,0,1,1,0.3,0.3,0.0,2,0,9,14,64.3,0,17,3,1,1,38,2022-2023
   Franco Cervi,11,ar ARG,LW,29-009,20,0,0,0,0,0,0,1,0,9,2,1,0,0.0,0.0,0.0,1,0,2,4,50.0,0,4,1,0,0,38,2022-2023
Javi Galán,17,es ESP,LB,28-197,90,0,0,0,0,0,0,0,0,54,3,2,1,0.0,0.0,0.1,2,0,29,40,72.5,1,22,1,4,3,38,2022-2023
Carlos Dominguez,26,es ESP,CB,22-113,90,0,0,0,0,1,1,0,0,33,1,0,1,0.0,0.0,0.0,0,0,17,22,77.3,1,13,0,1,1,38,2022-2023
Unai Núñez,4,es ESP,CB,26-125,90,0,0,0,0,0,0,0,0,26,1,0,0,0.0,0.0,0.0,0,0,15,18,83.3,0,10,0,0,0,38,2022-2023
Óscar Mingueza,3,es ESP,RB,24-022,66,0,0,0,0,0,0,0,0,36,0,1,1,0.0,0.0,0.0,1,0,19,32,59.4,0,18,1,2,2,38,2022-2023
   Kevin Vázquez,20,es ESP,RB,30-073,24,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,1,1,0,0,38,2022-2023
Iván Villar,13,es ESP,GK,25-330,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,1,0,10,25,40.0,0,8,0,0,0,38,2022-2023
Martin Braithwaite,17,dk DEN,FW,31-364,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.1,1,0,11,15,73.3,1,9,3,0,0,38,2022-2023
Denis Suárez,6,es ESP,"LW,DM",29-149,90,0,0,0,0,0,0,0,0,58,4,0,0,0.0,0.0,0.0,0,0,37,54,68.5,3,28,0,0,0,38,2022-2023
Javi Puado,7,es ESP,"RW,LW",25-010,90,1,0,0,0,2,2,0,0,40,1,0,0,0.1,0.1,0.0,5,1,23,32,71.9,2,24,3,4,3,38,2022-2023
Nico Ribaudo,21,es ESP,AM,22-054,77,0,0,0,0,1,1,0,0,39,2,0,1,0.0,0.0,0.0,2,0,26,28,92.9,8,19,2,2,1,38,2022-2023
   Vinicius Souza,12,br BRA,AM,23-352,13,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,1,0,0,0,38,2022-2023
Sergi Darder,10,es ESP,DM,29-164,63,0,1,0,0,3,2,0,0,42,0,0,0,0.2,0.2,0.1,2,1,25,33,75.8,1,32,2,4,1,38,2022-2023
   Luca Koleosho,30,it ITA,"RW,DM",18-262,27,1,0,0,0,1,1,0,0,16,1,0,0,0.0,0.0,0.0,1,1,7,11,63.6,1,12,2,3,2,38,2022-2023
Edu Expósito,20,es ESP,DM,26-307,59,0,0,0,0,1,0,0,0,48,1,0,0,0.0,0.0,0.1,3,0,38,43,88.4,7,35,1,1,1,38,2022-2023
   Keidi Bare,8,al ALB,DM,25-280,31,0,1,0,0,0,0,0,0,37,2,0,1,0.0,0.0,0.0,1,1,30,32,93.8,5,26,1,0,0,38,2022-2023
Brian Oliván,14,es ESP,LB,29-064,90,0,1,0,0,3,1,1,0,70,1,1,0,0.1,0.1,0.1,2,1,40,60,66.7,4,48,4,1,1,38,2022-2023
Fernando Calero,5,es ESP,CB,27-263,45,0,0,0,0,0,0,0,0,37,2,0,0,0.0,0.0,0.0,2,1,29,30,96.7,3,23,1,0,0,38,2022-2023
   Simo,28,es ESP,CB,18-121,45,0,0,0,0,0,0,0,0,44,0,0,1,0.0,0.0,0.0,0,0,39,39,100.0,8,32,2,0,0,38,2022-2023
César Montes,23,mx MEX,CB,26-100,90,0,0,0,0,0,0,1,0,71,0,1,1,0.0,0.0,0.0,1,0,54,62,87.1,5,43,1,0,0,38,2022-2023
Ronaël Pierre-Gabriel,18,fr FRA,RB,24-356,62,1,0,0,0,1,1,0,0,43,6,2,3,0.1,0.1,0.0,2,0,18,27,66.7,2,15,2,2,1,38,2022-2023
   Óscar Gil,2,es ESP,RB,26-039,28,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,8,12,66.7,2,5,0,4,1,38,2022-2023
Joan García,1,es ESP,GK,22-031,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,26,30,86.7,0,20,0,0,0,38,2022-2023
Martin Braithwaite,17,dk DEN,FW,31-364,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.1,1,0,11,15,73.3,1,9,3,0,0,38,2022-2023
Denis Suárez,6,es ESP,"LW,DM",29-149,90,0,0,0,0,0,0,0,0,58,4,0,0,0.0,0.0,0.0,0,0,37,54,68.5,3,28,0,0,0,38,2022-2023
Javi Puado,7,es ESP,"RW,LW",25-010,90,1,0,0,0,2,2,0,0,40,1,0,0,0.1,0.1,0.0,5,1,23,32,71.9,2,24,3,4,3,38,2022-2023
